,File Name,Date,Minimum,Maximum,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile,District,Year,Month,Day,Area (Hectare),Production (Tonnes),Yield (Tonnes/Hectare)
335,MOD15A2H_006_Lai_500m_doy2011001_aid0004,2011-01-01,0.1,4.6,0.44627570000000005,0.2383542,0.056812699999999994,0.5,0.8,0.4,0.1,0.3,PALI,2011,1,1,80115,145154,1.8118205080197216
336,MOD15A2H_006_Lai_500m_doy2012001_aid0004,2012-01-01,0.1,2.9,0.3919567,0.22515820000000003,0.0506962,0.5,0.8,0.3,0.1,0.3,PALI,2012,1,1,48464,107092,2.209722680752724
337,MOD15A2H_006_Lai_500m_doy2013001_aid0004,2013-01-01,0.1,3.9,0.44388459999999996,0.2436127,0.0593471,0.5,0.8,0.4,0.1,0.3,PALI,2013,1,1,57098,144534,2.5313320956951206
338,MOD15A2H_006_Lai_500m_doy2014001_aid0004,2014-01-01,0.1,2.8,0.4768544,0.2448665,0.0599596,0.5,0.8,0.4,0.1,0.3,PALI,2014,1,1,47446,129758,2.734856468406188
339,MOD15A2H_006_Lai_500m_doy2015001_aid0004,2015-01-01,0.1,2.7,0.4230481,0.1891006,0.035759,0.5,0.8,0.4,0.1,0.3,PALI,2015,1,1,49826,99960,2.006181511660579
340,MOD15A2H_006_Lai_500m_doy2016001_aid0004,2016-01-01,0.1,4.9,0.46575,0.3277193,0.1074,0.5,0.8,0.4,0.1,0.3,PALI,2016,1,1,61193,157499,2.573807461637769
341,MOD15A2H_006_Lai_500m_doy2017001_aid0004,2017-01-01,0.0,6.7,0.6123248,0.3647849,0.13306800000000002,0.7,1.1,0.5,0.0,0.4,PALI,2017,1,1,92531,265876,2.8733721671655985
342,MOD15A2H_006_Lai_500m_doy2018001_aid0004,2018-01-01,0.0,6.8,0.5878974,0.4223357,0.1783674,0.7,1.3,0.5,0.0,0.3,PALI,2018,1,1,82074,216513,2.6380217852182177
343,MOD15A2H_006_Lai_500m_doy2019001_aid0004,2019-01-01,0.1,2.5,0.3790678,0.1931315,0.03729980000000001,0.5,0.8,0.3,0.1,0.3,PALI,2019,1,1,50085,146542,2.9258660277528197
344,MOD15A2H_006_Lai_500m_doy2011001_aid0005,2011-01-01,0.1,2.1,0.5112013,0.2018767,0.0407542,0.6,0.9,0.5,0.1,0.4,RAJSAMAND,2011,1,1,31898,104462,3.2748761677848144
345,MOD15A2H_006_Lai_500m_doy2012001_aid0005,2012-01-01,0.1,1.4,0.4923827,0.1575506,0.0248222,0.5,0.6,0.5,0.3,0.4,RAJSAMAND,2012,1,1,32314,100979,3.124930370737142
346,MOD15A2H_006_Lai_500m_doy2013001_aid0005,2013-01-01,0.1,1.6,0.47942559999999995,0.1648193,0.0271654,0.5,0.8,0.5,0.1,0.3,RAJSAMAND,2013,1,1,33480,110290,3.294205495818399
347,MOD15A2H_006_Lai_500m_doy2014001_aid0005,2014-01-01,0.1,1.9,0.5202340999999999,0.2116337,0.044788800000000004,0.7,1.3,0.5,0.1,0.3,RAJSAMAND,2014,1,1,30675,89919,2.931344743276284
348,MOD15A2H_006_Lai_500m_doy2015001_aid0005,2015-01-01,0.1,2.7,0.43449319999999997,0.1402948,0.019682599999999998,0.5,0.8,0.4,0.1,0.3,RAJSAMAND,2015,1,1,29541,69577,2.3552689482414277
349,MOD15A2H_006_Lai_500m_doy2016001_aid0005,2016-01-01,0.1,1.6,0.41694040000000004,0.14778629999999998,0.021840799999999997,0.5,0.8,0.4,0.1,0.3,RAJSAMAND,2016,1,1,25946,71148,2.74215678717336
350,MOD15A2H_006_Lai_500m_doy2017001_aid0005,2017-01-01,0.1,3.5,0.5575901,0.2239712,0.050163099999999995,0.7,1.1,0.5,0.1,0.4,RAJSAMAND,2017,1,1,32458,105559,3.252172037710272
351,MOD15A2H_006_Lai_500m_doy2018001_aid0005,2018-01-01,0.1,2.3,0.5389348,0.2017735,0.040712599999999995,0.7,1.1,0.5,0.1,0.4,RAJSAMAND,2018,1,1,34327,112397,3.274303026771929
352,MOD15A2H_006_Lai_500m_doy2019001_aid0005,2019-01-01,0.1,1.3,0.42845479999999997,0.14589520000000003,0.021285400000000003,0.5,0.8,0.4,0.1,0.3,RAJSAMAND,2019,1,1,22479,66677,2.9661906668446107
353,MOD15A2H_006_Lai_500m_doy2011001_aid0006,2011-01-01,0.0,6.7,0.9764378,0.46449840000000003,0.2157587,1.3,2.3,1.0,0.0,0.6,SAWAI MADHOPUR,2011,1,1,84191,291368,3.460797472413916
354,MOD15A2H_006_Lai_500m_doy2012001_aid0006,2012-01-01,0.1,6.7,0.7915906999999999,0.363749,0.1323133,1.0,1.7,0.7,0.1,0.5,SAWAI MADHOPUR,2012,1,1,70125,230402,3.285590017825312
355,MOD15A2H_006_Lai_500m_doy2013001_aid0006,2013-01-01,0.1,3.2,0.9410093,0.44185470000000004,0.1952356,1.2,2.1,0.9,0.1,0.6,SAWAI MADHOPUR,2013,1,1,70003,229909,3.2842735311343803
356,MOD15A2H_006_Lai_500m_doy2014001_aid0006,2014-01-01,0.1,6.2,0.9075428,0.4411526,0.1946156,1.1,1.8,0.9,0.1,0.6,SAWAI MADHOPUR,2014,1,1,77203,218377,2.8286076965921008
357,MOD15A2H_006_Lai_500m_doy2015001_aid0006,2015-01-01,0.0,6.5,1.0959413,0.5800409000000001,0.3364474,1.5,2.8,1.0,0.0,0.6,SAWAI MADHOPUR,2015,1,1,82257,271260,3.2977132645246
358,MOD15A2H_006_Lai_500m_doy2016001_aid0006,2016-01-01,0.2,3.9,0.9102546,0.4933099,0.24335460000000003,1.2,2.2,0.8,0.2,0.5,SAWAI MADHOPUR,2016,1,1,69313,230484,3.3252636590538573
359,MOD15A2H_006_Lai_500m_doy2017001_aid0006,2017-01-01,0.0,6.7,1.2964082000000001,0.7785810000000001,0.6061883000000001,1.7,3.2,1.1,0.0,0.7,SAWAI MADHOPUR,2017,1,1,85337,350076,4.1022768552913735
360,MOD15A2H_006_Lai_500m_doy2018001_aid0006,2018-01-01,0.1,6.7,0.8517398000000002,0.5529704000000001,0.3057763,1.1,2.1,0.7,0.1,0.4,SAWAI MADHOPUR,2018,1,1,64273,251725,3.916496818259611
361,MOD15A2H_006_Lai_500m_doy2019001_aid0006,2019-01-01,0.1,6.5,1.1414178999999998,0.5533465,0.3061923,1.5,2.7,1.1,0.1,0.7,SAWAI MADHOPUR,2019,1,1,70181,300227,4.277895726763654
362,MOD15A2H_006_Lai_500m_doy2011001_aid0007,2011-01-01,0.1,2.1,0.46875029999999995,0.23813520000000002,0.056708400000000006,0.6,1.0,0.5,0.1,0.3,SIKAR,2011,1,1,100483,343783,3.421305096384463
363,MOD15A2H_006_Lai_500m_doy2012001_aid0007,2012-01-01,0.1,3.3,0.425932,0.1919025,0.036826599999999994,0.5,0.8,0.4,0.1,0.3,SIKAR,2012,1,1,100080,292553,2.923191446842526
364,MOD15A2H_006_Lai_500m_doy2013001_aid0007,2013-01-01,0.1,1.4,0.3779883,0.1600039,0.0256012,0.5,0.9,0.3,0.1,0.2,SIKAR,2013,1,1,100128,327293,3.2687460051134547
365,MOD15A2H_006_Lai_500m_doy2014001_aid0007,2014-01-01,0.1,2.0,0.4388431,0.21552539999999998,0.04645119999999999,0.5,0.8,0.4,0.1,0.3,SIKAR,2014,1,1,101345,331358,3.2696038285065865
366,MOD15A2H_006_Lai_500m_doy2015001_aid0007,2015-01-01,0.1,2.5,0.4249053,0.2174866,0.0473004,0.5,0.8,0.3,0.1,0.3,SIKAR,2015,1,1,99558,347485,3.4902770244480603
367,MOD15A2H_006_Lai_500m_doy2016001_aid0007,2016-01-01,0.1,1.6,0.4012354,0.204972,0.0420135,0.5,0.9,0.3,0.1,0.2,SIKAR,2016,1,1,92333,323185,3.5002111920981664
368,MOD15A2H_006_Lai_500m_doy2017001_aid0007,2017-01-01,0.1,1.8,0.45870259999999996,0.22817559999999998,0.052064099999999995,0.6,1.0,0.4,0.1,0.3,SIKAR,2017,1,1,92032,333627,3.6251195236439497
369,MOD15A2H_006_Lai_500m_doy2018001_aid0007,2018-01-01,0.1,2.0,0.41786359999999995,0.22907729999999996,0.0524764,0.6,1.2,0.3,0.1,0.2,SIKAR,2018,1,1,86085,285834,3.3203694023349017
370,MOD15A2H_006_Lai_500m_doy2019001_aid0007,2019-01-01,0.1,1.9,0.42046890000000003,0.1951238,0.0380733,0.5,0.8,0.4,0.1,0.3,SIKAR,2019,1,1,83288,321575,3.8610003842090097
371,MOD15A2H_006_Lai_500m_doy2011001_aid0008,2011-01-01,0.0,3.5,0.6710756999999999,0.27755009999999997,0.0770341,0.8,1.2,0.6,0.1,0.5,SIROHI,2011,1,1,39045,114373,2.9292611089768217
372,MOD15A2H_006_Lai_500m_doy2012001_aid0008,2012-01-01,0.1,2.2,0.6180438,0.24875039999999998,0.0618768,0.7,1.0,0.6,0.2,0.5,SIROHI,2012,1,1,37254,101128,2.714554141837118
373,MOD15A2H_006_Lai_500m_doy2013001_aid0008,2013-01-01,0.1,1.9,0.6132805,0.2612223,0.06823710000000001,0.7,1.1,0.6,0.1,0.4,SIROHI,2013,1,1,35949,99139,2.757767949038916
374,MOD15A2H_006_Lai_500m_doy2014001_aid0008,2014-01-01,0.1,2.4,0.6619718000000001,0.2991647,0.0894995,0.8,1.2,0.6,0.1,0.5,SIROHI,2014,1,1,34035,94095,2.7646540326134863
375,MOD15A2H_006_Lai_500m_doy2015001_aid0008,2015-01-01,0.1,2.5,0.5615,0.2438605,0.0594679,0.7,1.1,0.5,0.1,0.4,SIROHI,2015,1,1,26851,62377,2.3230792149268185
376,MOD15A2H_006_Lai_500m_doy2016001_aid0008,2016-01-01,0.1,2.7,0.6320998000000001,0.2768217,0.0766302,0.7,1.0,0.6,0.2,0.5,SIROHI,2016,1,1,34226,91608,2.6765616782562964
377,MOD15A2H_006_Lai_500m_doy2017001_aid0008,2017-01-01,0.0,5.8,0.703713,0.29389829999999995,0.0863762,0.8,1.2,0.7,0.1,0.5,SIROHI,2017,1,1,37509,108650,2.8966381401796903
378,MOD15A2H_006_Lai_500m_doy2018001_aid0008,2018-01-01,0.1,3.3,0.7787561,0.3661242,0.1340469,1.0,1.7,0.7,0.1,0.5,SIROHI,2018,1,1,22239,66374,2.9845766446333015
379,MOD15A2H_006_Lai_500m_doy2019001_aid0008,2019-01-01,0.1,2.0,0.4810167,0.2402208,0.05770599999999999,0.6,1.0,0.4,0.1,0.3,SIROHI,2019,1,1,29066,87890,3.023807885501961
380,MOD15A2H_006_Lai_500m_doy2011001_aid0009,2011-01-01,0.0,3.2,0.6935401999999999,0.3519636,0.12387839999999999,0.9,1.6,0.6,0.0,0.4,TONK,2011,1,1,88632,284497,3.2098677678490843
381,MOD15A2H_006_Lai_500m_doy2012001_aid0009,2012-01-01,0.0,7.0,0.7042734,0.3002422,0.0901454,0.9,1.5,0.7,0.0,0.5,TONK,2012,1,1,67431,233365,3.4607969628212545
382,MOD15A2H_006_Lai_500m_doy2013001_aid0009,2013-01-01,0.0,7.0,0.8805678,0.4133853,0.1708874,1.1,2.0,0.7,0.0,0.5,TONK,2013,1,1,61769,211218,3.4194822645663683
383,MOD15A2H_006_Lai_500m_doy2014001_aid0009,2014-01-01,0.0,7.0,0.8247329,0.3749074,0.1405556,1.0,1.6,0.8,0.0,0.6,TONK,2014,1,1,58416,200010,3.4238907148726376
384,MOD15A2H_006_Lai_500m_doy2015001_aid0009,2015-01-01,0.0,7.0,1.0102912,0.5155291,0.2657703,1.4,2.6,1.0,0.0,0.6,TONK,2015,1,1,66376,138758,2.0904845124743883
385,MOD15A2H_006_Lai_500m_doy2016001_aid0009,2016-01-01,0.0,7.0,0.8773394,0.5403760999999999,0.2920063,1.2,2.2,0.7,0.0,0.5,TONK,2016,1,1,51468,160971,3.127593844719049
386,MOD15A2H_006_Lai_500m_doy2017001_aid0009,2017-01-01,0.0,7.0,1.1312981000000002,0.5844855999999999,0.3416234,1.6,2.9,1.0,0.0,0.7,TONK,2017,1,1,69184,250843,3.6257371646623495
387,MOD15A2H_006_Lai_500m_doy2018001_aid0009,2018-01-01,0.1,7.0,0.8501976000000001,0.5023327000000001,0.2523381,1.1,2.0,0.7,0.1,0.5,TONK,2018,1,1,45842,152773,3.3325989267483966
388,MOD15A2H_006_Lai_500m_doy2019001_aid0009,2019-01-01,0.1,6.5,0.9735812,0.5076605,0.25771910000000003,1.3,2.3,0.8,0.1,0.6,TONK,2019,1,1,40139,143883,3.584618450883181
389,MOD15A2H_006_Lai_500m_doy2011001_aid0010,2011-01-01,0.1,3.4,0.7170803000000001,0.3169468,0.1004553,0.9,1.5,0.7,0.1,0.5,UDAIPUR,2011,1,1,55118,131966,2.3942450742044343
390,MOD15A2H_006_Lai_500m_doy2012001_aid0010,2012-01-01,0.0,7.0,0.6417089,0.2672806,0.07143889999999999,0.7,1.0,0.6,0.2,0.5,UDAIPUR,2012,1,1,71948,201479,2.800341913604269
391,MOD15A2H_006_Lai_500m_doy2013001_aid0010,2013-01-01,0.0,7.0,0.6329714,0.2769447,0.07669839999999999,0.7,1.0,0.6,0.2,0.5,UDAIPUR,2013,1,1,72678,178517,2.456272874872726
392,MOD15A2H_006_Lai_500m_doy2014001_aid0010,2014-01-01,0.1,7.0,0.7393238,0.3087708,0.09533939999999999,0.9,1.5,0.7,0.1,0.5,UDAIPUR,2014,1,1,70717,200803,2.839529391801123
393,MOD15A2H_006_Lai_500m_doy2015001_aid0010,2015-01-01,0.0,7.0,0.5838558,0.24384499999999998,0.059460400000000004,0.7,1.1,0.5,0.0,0.4,UDAIPUR,2015,1,1,76849,193315,2.515517443297896
394,MOD15A2H_006_Lai_500m_doy2016001_aid0010,2016-01-01,0.0,7.0,0.5906596,0.26848890000000003,0.0720863,0.7,1.1,0.5,0.0,0.4,UDAIPUR,2016,1,1,74822,210840,2.8178877870145143
395,MOD15A2H_006_Lai_500m_doy2017001_aid0010,2017-01-01,0.0,7.0,0.7177631999999999,0.3171903,0.1006097,0.9,1.5,0.7,0.0,0.5,UDAIPUR,2017,1,1,80410,250975,3.1211913941052107
396,MOD15A2H_006_Lai_500m_doy2018001_aid0010,2018-01-01,0.0,7.0,0.7158378000000001,0.3118264,0.0972357,0.9,1.5,0.7,0.0,0.5,UDAIPUR,2018,1,1,80937,229859,2.8399743009995433
397,MOD15A2H_006_Lai_500m_doy2019001_aid0010,2019-01-01,0.0,7.0,0.5967388000000001,0.26534709999999995,0.0704091,0.7,1.1,0.5,0.0,0.4,UDAIPUR,2019,1,1,74793,217764,2.9115558942681803
398,MOD15A2H_006_Lai_500m_doy2011001_aid0011,2011-01-01,0.1,2.0,0.3924908,0.15505510000000003,0.0240421,0.5,0.8,0.3,0.1,0.3,AJMER,2011,1,1,64322,207905,3.2322533503311464
399,MOD15A2H_006_Lai_500m_doy2012001_aid0011,2012-01-01,0.1,7.0,0.4248567,0.1755536,0.0308191,0.5,0.8,0.4,0.1,0.3,AJMER,2012,1,1,46550,146725,3.151987110633727
400,MOD15A2H_006_Lai_500m_doy2013001_aid0011,2013-01-01,0.1,2.1,0.4627945,0.20812489999999997,0.043316,0.5,0.8,0.4,0.1,0.3,AJMER,2013,1,1,66027,219014,3.317036969724507
401,MOD15A2H_006_Lai_500m_doy2014001_aid0011,2014-01-01,0.0,4.1,0.5450355,0.2449834,0.0600169,0.7,1.1,0.5,0.0,0.4,AJMER,2014,1,1,56000,193073,3.4477321428571432
402,MOD15A2H_006_Lai_500m_doy2015001_aid0011,2015-01-01,0.0,2.8,0.47644620000000004,0.2577146,0.0664168,0.5,0.8,0.4,0.0,0.3,AJMER,2015,1,1,62442,131969,2.113465295794497
403,MOD15A2H_006_Lai_500m_doy2016001_aid0011,2016-01-01,0.1,7.0,0.4084252,0.253492,0.0642582,0.5,0.8,0.3,0.1,0.3,AJMER,2016,1,1,42294,116787,2.761313661512271
404,MOD15A2H_006_Lai_500m_doy2017001_aid0011,2017-01-01,0.1,6.3,0.6318785,0.32006100000000004,0.1024391,0.7,1.0,0.5,0.2,0.5,AJMER,2017,1,1,55466,185014,3.3356290340028125
405,MOD15A2H_006_Lai_500m_doy2018001_aid0011,2018-01-01,0.1,3.3,0.43947829999999993,0.230159,0.0529732,0.5,0.8,0.4,0.1,0.3,AJMER,2018,1,1,40328,128011,3.174246181313232
406,MOD15A2H_006_Lai_500m_doy2019001_aid0011,2019-01-01,0.1,2.7,0.43088909999999997,0.21611439999999998,0.0467054,0.5,0.8,0.4,0.1,0.3,AJMER,2019,1,1,34787,120782,3.4720441544255034
407,MOD15A2H_006_Lai_500m_doy2011001_aid0012,2011-01-01,0.0,7.0,0.6869854999999999,0.385344,0.14849,1.0,1.9,0.6,0.0,0.4,ALWAR,2011,1,1,193992,816059,4.206663161367478
408,MOD15A2H_006_Lai_500m_doy2012001_aid0012,2012-01-01,0.1,6.1,0.7126178000000001,0.2894395,0.0837752,1.0,1.7,0.7,0.1,0.5,ALWAR,2012,1,1,185167,727380,3.9282377529473393
409,MOD15A2H_006_Lai_500m_doy2013001_aid0012,2013-01-01,0.1,2.9,0.7207281999999999,0.2485926,0.06179830000000001,0.9,1.5,0.7,0.1,0.5,ALWAR,2013,1,1,204967,837412,4.085594266394104
410,MOD15A2H_006_Lai_500m_doy2014001_aid0012,2014-01-01,0.1,4.8,0.9221279,0.3716643,0.13813440000000002,1.2,2.1,1.0,0.1,0.6,ALWAR,2014,1,1,208206,825344,3.964074042054504
411,MOD15A2H_006_Lai_500m_doy2015001_aid0012,2015-01-01,0.1,6.3,0.8709921999999999,0.4290161,0.1840548,1.2,2.2,0.9,0.1,0.5,ALWAR,2015,1,1,219063,757957,3.459995526401081
412,MOD15A2H_006_Lai_500m_doy2016001_aid0012,2016-01-01,0.1,4.7,0.8763915000000001,0.44288879999999997,0.1961505,1.2,2.2,0.9,0.1,0.5,ALWAR,2016,1,1,213011,776427,3.645008943200117
413,MOD15A2H_006_Lai_500m_doy2017001_aid0012,2017-01-01,0.1,6.9,0.9467546,0.4313316,0.18604690000000002,1.2,2.1,1.0,0.1,0.6,ALWAR,2017,1,1,215678,941457,4.365104461280241
414,MOD15A2H_006_Lai_500m_doy2018001_aid0012,2018-01-01,0.1,6.5,0.9079309999999999,0.49122319999999997,0.2413002,1.3,2.5,0.9,0.1,0.5,ALWAR,2018,1,1,203829,875183,4.293711885943609
415,MOD15A2H_006_Lai_500m_doy2019001_aid0012,2019-01-01,0.1,3.0,0.8914298,0.4117661,0.1695514,1.2,2.2,1.0,0.1,0.5,ALWAR,2019,1,1,192419,883624,4.592186842255702
416,MOD15A2H_006_Lai_500m_doy2011001_aid0013,2011-01-01,0.0,6.4,0.6808708000000001,0.3747025,0.1404019,0.8,1.4,0.6,0.0,0.4,BANSWARA,2011,1,1,86052,176322,2.0490168735183376
417,MOD15A2H_006_Lai_500m_doy2012001_aid0013,2012-01-01,0.0,5.9,0.6345034,0.3219007,0.1036201,0.7,1.1,0.6,0.0,0.4,BANSWARA,2012,1,1,87177,203751,2.337210502770226
418,MOD15A2H_006_Lai_500m_doy2013001_aid0013,2013-01-01,0.0,2.2,0.5842123,0.2624547,0.0688825,0.7,1.1,0.6,0.0,0.4,BANSWARA,2013,1,1,87975,186789,2.123205456095482
419,MOD15A2H_006_Lai_500m_doy2014001_aid0013,2014-01-01,0.0,7.0,0.7237406,0.3999626,0.1599701,0.9,1.5,0.7,0.0,0.5,BANSWARA,2014,1,1,89620,202260,2.2568623075206427
420,MOD15A2H_006_Lai_500m_doy2015001_aid0013,2015-01-01,0.0,7.0,0.6426208999999999,0.3212934,0.10322939999999999,0.8,1.4,0.6,0.0,0.4,BANSWARA,2015,1,1,88181,195462,2.216599947834568
421,MOD15A2H_006_Lai_500m_doy2016001_aid0013,2016-01-01,0.0,7.0,0.6442747,0.4691152,0.22006910000000002,0.8,1.5,0.5,0.0,0.3,BANSWARA,2016,1,1,84533,170917,2.0218967740409077
422,MOD15A2H_006_Lai_500m_doy2017001_aid0013,2017-01-01,0.0,6.4,0.7597798000000001,0.4096666,0.1678267,0.9,1.5,0.7,0.0,0.5,BANSWARA,2017,1,1,82693,168950,2.0430991740534266
423,MOD15A2H_006_Lai_500m_doy2018001_aid0013,2018-01-01,0.1,7.0,0.8015062,0.47818299999999997,0.228659,1.0,1.7,0.7,0.1,0.5,BANSWARA,2018,1,1,87368,205912,2.3568354546286967
424,MOD15A2H_006_Lai_500m_doy2019001_aid0013,2019-01-01,0.1,6.7,0.7356341,0.4095736,0.16775050000000002,0.9,1.5,0.7,0.1,0.5,BANSWARA,2019,1,1,101344,259066,2.5563032838648563
425,MOD15A2H_006_Lai_500m_doy2011001_aid0014,2011-01-01,0.1,6.7,0.9812113000000001,0.6323103,0.3998163,1.3,2.5,0.9,0.1,0.5,BARAN,2011,1,1,147930,514045,3.4749205705401205
426,MOD15A2H_006_Lai_500m_doy2012001_aid0014,2012-01-01,0.1,7.0,0.9136774,0.5139307,0.2641248,1.2,2.2,0.8,0.1,0.5,BARAN,2012,1,1,142589,543296,3.8102237900539313
427,MOD15A2H_006_Lai_500m_doy2013001_aid0014,2013-01-01,0.1,6.7,1.0467754999999999,0.6256181,0.391398,1.4,2.7,1.0,0.1,0.5,BARAN,2013,1,1,167037,730536,4.37349808725013
428,MOD15A2H_006_Lai_500m_doy2014001_aid0014,2014-01-01,0.0,7.0,1.0538718999999999,0.6934129,0.4808215,1.5,3.0,1.0,0.0,0.5,BARAN,2014,1,1,162852,551485,3.3864183430353942
429,MOD15A2H_006_Lai_500m_doy2015001_aid0014,2015-01-01,0.1,7.0,1.2754096000000001,0.9321404000000001,0.8688857,1.8,3.6,1.0,0.1,0.6,BARAN,2015,1,1,174319,667888,3.8314125253127886
430,MOD15A2H_006_Lai_500m_doy2016001_aid0014,2016-01-01,0.1,6.7,1.1144628,0.7178669,0.515333,1.6,3.2,1.0,0.1,0.5,BARAN,2016,1,1,159434,670807,4.2074275248692246
431,MOD15A2H_006_Lai_500m_doy2017001_aid0014,2017-01-01,0.1,6.9,1.1533841,0.7028229,0.49396,1.5,2.8,1.0,0.1,0.6,BARAN,2017,1,1,163267,740053,4.5327775974324265
432,MOD15A2H_006_Lai_500m_doy2018001_aid0014,2018-01-01,0.1,6.7,1.1252991,0.7606489000000001,0.5785868000000001,1.6,3.2,1.0,0.1,0.5,BARAN,2018,1,1,115747,535052,4.622599289830406
433,MOD15A2H_006_Lai_500m_doy2019001_aid0014,2019-01-01,0.1,6.8,1.3340155,0.8479924000000001,0.7190911999999999,1.9,3.7,1.1,0.1,0.7,BARAN,2019,1,1,145939,724978,4.967678276540198
434,MOD15A2H_006_Lai_500m_doy2011001_aid0015,2011-01-01,0.0,2.0,0.23409380000000002,0.0930555,0.008659299999999998,0.2,0.2,0.2,0.2,0.2,BARMER,2011,1,1,16732,24526,1.4658140090843892
435,MOD15A2H_006_Lai_500m_doy2012001_aid0015,2012-01-01,0.1,1.6,0.2318276,0.0686184,0.0047085,0.2,0.2,0.2,0.2,0.2,BARMER,2012,1,1,11659,14405,1.2355262029333562
436,MOD15A2H_006_Lai_500m_doy2013001_aid0015,2013-01-01,0.1,1.4,0.22196559999999999,0.0766027,0.005868,0.2,0.2,0.2,0.2,0.2,BARMER,2013,1,1,12613,17137,1.358677554903671
437,MOD15A2H_006_Lai_500m_doy2014001_aid0015,2014-01-01,0.1,2.4,0.23144770000000003,0.0969131,0.0093921,0.2,0.2,0.2,0.2,0.2,BARMER,2014,1,1,14020,20346,1.4512125534950069
438,MOD15A2H_006_Lai_500m_doy2015001_aid0015,2015-01-01,0.1,2.0,0.2069946,0.0868946,0.0075507000000000005,0.2,0.2,0.2,0.2,0.2,BARMER,2015,1,1,13525,14091,1.0418484288354901
439,MOD15A2H_006_Lai_500m_doy2016001_aid0015,2016-01-01,0.1,1.5,0.22300709999999999,0.0833893,0.0069537999999999996,0.2,0.2,0.2,0.2,0.2,BARMER,2016,1,1,14642,20510,1.4007649228247507
440,MOD15A2H_006_Lai_500m_doy2017001_aid0015,2017-01-01,0.1,1.7,0.23376329999999998,0.09400080000000001,0.008836100000000001,0.2,0.2,0.2,0.2,0.2,BARMER,2017,1,1,17612,21638,1.2285941403588465
441,MOD15A2H_006_Lai_500m_doy2018001_aid0015,2018-01-01,0.1,2.2,0.2435712,0.09991069999999999,0.009982099999999999,0.3,0.4,0.2,0.1,0.2,BARMER,2018,1,1,14541,21974,1.5111752974348394
442,MOD15A2H_006_Lai_500m_doy2019001_aid0015,2019-01-01,0.1,1.4,0.1960998,0.0740633,0.0054854,0.2,0.2,0.2,0.2,0.2,BARMER,2019,1,1,16188,27939,1.7259080800593032
443,MOD15A2H_006_Lai_500m_doy2011001_aid0016,2011-01-01,0.0,5.2,0.6010489,0.3998125,0.1598501,0.9,1.8,0.6,0.0,0.3,BHARATPUR,2011,1,1,157196,704731,4.4831357031985535
444,MOD15A2H_006_Lai_500m_doy2012001_aid0016,2012-01-01,0.1,3.4,0.9128068000000001,0.3446893,0.11881069999999999,1.1,1.7,1.0,0.1,0.7,BHARATPUR,2012,1,1,155304,668993,4.307635347447587
445,MOD15A2H_006_Lai_500m_doy2013001_aid0016,2013-01-01,0.1,5.3,0.9620439000000001,0.3535241,0.12497930000000002,1.2,1.9,1.0,0.1,0.7,BHARATPUR,2013,1,1,134784,588118,4.36341108736942
446,MOD15A2H_006_Lai_500m_doy2014001_aid0016,2014-01-01,0.1,5.3,1.1091211,0.40767070000000005,0.1661954,1.4,2.1,1.1,0.2,0.9,BHARATPUR,2014,1,1,155130,668117,4.306820086379166
